b'id',b'key',b'value',b'type' 
b'1932102634',b'source',b'survey',b'regular'
b'1932102634',b'amenity',b'bicycle_parking',b'regular'
b'1932102634',b'covered',b'no',b'regular'
b'1932102634',b'capacity',b'12',b'regular'
b'1932102634',b'bicycle_parking',b'stands',b'regular'
b'1937175011',b'name',b'ARc',b'regular'
b'1937175011',b'amenity',b'car_wash',b'regular'
b'1938788618',b'highway',b'turning_circle',b'regular'
b'1941703004',b'leisure',b'picnic_table',b'regular'
b'1941703005',b'leisure',b'picnic_table',b'regular'
b'1941703006',b'leisure',b'picnic_table',b'regular'
b'1941703007',b'leisure',b'picnic_table',b'regular'
b'1944856176',b'barrier',b'gate',b'regular'
b'1945042610',b'barrier',b'lift_gate',b'regular'
b'1947379124',b'entrance',b'yes',b'regular'
b'1947379124',b'wheelchair',b'no',b'regular'
b'1947379127',b'entrance',b'yes',b'regular'
b'1947379127',b'wheelchair',b'yes',b'regular'
b'1947395167',b'entrance',b'main',b'regular'
b'1947395191',b'entrance',b'main',b'regular'
b'1947395191',b'wheelchair',b'yes',b'regular'
b'1947395197',b'uri',b'http://id.southampton.ac.uk/building-portal/58-A',b'regular'
b'1947395197',b'entrance',b'yes',b'regular'
b'1947395197',b'wheelchair',b'yes',b'regular'
b'1947411838',b'entrance',b'main',b'regular'
b'1947411838',b'wheelchair',b'no',b'regular'
b'1951138584',b'barrier',b'gate',b'regular'
b'1951138631',b'barrier',b'gate',b'regular'
b'1951645240',b'source',b'Bing imagery',b'regular'
b'1951645240',b'man_made',b'tower',b'regular'
b'1951645240',b'type',b'communication',b'tower'
b'1951645324',b'traffic_calming',b'hump',b'regular'
b'1955028070',b'name',b'Deacon Road',b'regular'
b'1955028070',b'highway',b'bus_stop',b'regular'
b'1955028091',b'name',b'Luton Road',b'regular'
b'1955028091',b'highway',b'bus_stop',b'regular'
b'1955028091',b'Bearing',b'SE',b'naptan'
b'1955028100',b'name',b'Kenson Gardens',b'regular'
b'1955028100',b'highway',b'bus_stop',b'regular'
b'1955028106',b'name',b'Middle Road',b'regular'
b'1955028106',b'highway',b'bus_stop',b'regular'
b'1955028112',b'name',b'Bursledon Road',b'regular'
b'1955028112',b'highway',b'bus_stop',b'regular'
b'1955028117',b'name',b'Sholing First School',b'regular'
b'1955028117',b'highway',b'bus_stop',b'regular'
b'1955028122',b'name',b'Furze Road',b'regular'
b'1955028122',b'highway',b'bus_stop',b'regular'
b'1959123120',b'name',b'Woolston Link Road',b'regular'
b'1959123120',b'highway',b'bus_stop',b'regular'
b'1960505747',b'barrier',b'lift_gate',b'regular'
b'1960511113',b'entrance',b'emergency',b'regular'
b'1960511126',b'entrance',b'yes',b'regular'
b'1963623528',b'foot',b'yes',b'regular'
b'1963623528',b'horse',b'yes',b'regular'
b'1963623528',b'barrier',b'bollard',b'regular'
b'1963623528',b'bicycle',b'yes',b'regular'
b'1963623528',b'motorcycle',b'no',b'regular'
b'1965644950',b'name',b'Church Road',b'regular'
b'1965644950',b'highway',b'bus_stop',b'regular'
b'1965644950',b'Bearing',b'NW',b'naptan'
b'1965644951',b'name',b'Terminus Terrace',b'regular'
b'1965644951',b'highway',b'bus_stop',b'regular'
b'1965644951',b'Bearing',b'SE',b'naptan'
b'1965644952',b'name',b'The Ship Inn',b'regular'
b'1965644952',b'highway',b'bus_stop',b'regular'
b'1965644952',b'Bearing',b'SE',b'naptan'
b'1965644956',b'name',b'Andromeda Road',b'regular'
b'1965644956',b'highway',b'bus_stop',b'regular'
b'1965644956',b'Bearing',b'NE',b'naptan'
b'1965644960',b'name',b'Lower Brownhill Road',b'regular'
b'1965644960',b'bench',b'yes',b'regular'
b'1965644960',b'covered',b'yes',b'regular'
b'1965644960',b'highway',b'bus_stop',b'regular'
b'1965644960',b'shelter',b'yes',b'regular'
b'1965644960',b'Bearing',b'NE',b'naptan'
b'1965644964',b'name',b'Lower Brownhill Road',b'regular'
b'1965644964',b'bench',b'no',b'regular'
b'1965644964',b'covered',b'no',b'regular'
b'1965644964',b'highway',b'bus_stop',b'regular'
b'1965644964',b'shelter',b'no',b'regular'
b'1965644964',b'Bearing',b'NE',b'naptan'
b'1965644999',b'name',b'Boat Yard',b'regular'
b'1965644999',b'highway',b'bus_stop',b'regular'
b'1965644999',b'Bearing',b'NW',b'naptan'
b'1965645003',b'name',b'Lower Brownhill Road',b'regular'
b'1965645003',b'bench',b'no',b'regular'
b'1965645003',b'covered',b'no',b'regular'
b'1965645003',b'highway',b'bus_stop',b'regular'
b'1965645003',b'shelter',b'no',b'regular'
b'1965645003',b'Bearing',b'SW',b'naptan'
b'1965645005',b'name',b'Lower Brownhill Road',b'regular'
b'1965645005',b'bench',b'yes',b'regular'
b'1965645005',b'covered',b'yes',b'regular'
b'1965645005',b'highway',b'bus_stop',b'regular'
b'1965645005',b'shelter',b'yes',b'regular'
b'1965645005',b'Bearing',b'NE',b'naptan'
b'1965645008',b'name',b'Shipyard',b'regular'
b'1965645008',b'highway',b'bus_stop',b'regular'
b'1965645008',b'Bearing',b'N',b'naptan'
b'1965645011',b'name',b'Lower Brownhill Road',b'regular'
b'1965645011',b'bench',b'no',b'regular'
b'1965645011',b'covered',b'no',b'regular'
b'1965645011',b'highway',b'bus_stop',b'regular'
b'1965645011',b'shelter',b'no',b'regular'
b'1965645011',b'Bearing',b'SW',b'naptan'
b'1965645016',b'name',b'Church Road',b'regular'
b'1965645016',b'highway',b'bus_stop',b'regular'
b'1965645016',b'Bearing',b'SE',b'naptan'
b'1965645024',b'name',b'Lower Brownhill Road',b'regular'
b'1965645024',b'bench',b'no',b'regular'
b'1965645024',b'covered',b'no',b'regular'
b'1965645024',b'highway',b'bus_stop',b'regular'
b'1965645024',b'shelter',b'no',b'regular'
b'1965645024',b'Bearing',b'SW',b'naptan'
b'1965645031',b'name',b'Victoria Road',b'regular'
b'1965645031',b'highway',b'bus_stop',b'regular'
b'1965645031',b'Bearing',b'W',b'naptan'
b'1965645056',b'name',b'Central Bridge',b'regular'
b'1965645056',b'highway',b'bus_stop',b'regular'
b'1965645056',b'Bearing',b'W',b'naptan'
b'1965645057',b'name',b'Andromeda Road',b'regular'
b'1965645057',b'highway',b'bus_stop',b'regular'
b'1965645057',b'Bearing',b'SW',b'naptan'
b'1965696548',b'name',b'Knighton Road',b'regular'
b'1965696548',b'highway',b'bus_stop',b'regular'
b'1965696548',b'Bearing',b'S',b'naptan'
b'1965696549',b'name',b'Knighton Road',b'regular'
b'1965696549',b'highway',b'bus_stop',b'regular'
b'1965696549',b'Bearing',b'N',b'naptan'
b'1965696550',b'name',b'Freemantle Common',b'regular'
b'1965696550',b'highway',b'bus_stop',b'regular'
b'1965696550',b'Bearing',b'NW',b'naptan'
b'1965696551',b'name',b'The Merry Oak',b'regular'
b'1965696551',b'highway',b'bus_stop',b'regular'
b'1965696551',b'Bearing',b'N',b'naptan'
b'1965696552',b'name',b'The Merry Oak',b'regular'
b'1965696552',b'highway',b'bus_stop',b'regular'
b'1965696552',b'Bearing',b'SE',b'naptan'
b'1965696553',b'name',b'Knighton Road',b'regular'
b'1965696553',b'highway',b'bus_stop',b'regular'
b'1965696553',b'Bearing',b'W',b'naptan'
b'1965696554',b'name',b'Heath Road',b'regular'
b'1965696554',b'highway',b'bus_stop',b'regular'
b'1965696554',b'Bearing',b'N',b'naptan'
b'1965696555',b'name',b'Wodehouse Road',b'regular'
b'1965696555',b'highway',b'bus_stop',b'regular'
b'1965696555',b'Bearing',b'NW',b'naptan'
b'1965696556',b'name',b'The Drummond',b'regular'
b'1965696556',b'highway',b'bus_stop',b'regular'
b'1965696556',b'Bearing',b'W',b'naptan'
b'1965696559',b'name',b'Heath Road',b'regular'
b'1965696559',b'highway',b'bus_stop',b'regular'
b'1965696559',b'Bearing',b'S',b'naptan'
b'1965696560',b'name',b'Spakes Corner',b'regular'
b'1965696560',b'highway',b'bus_stop',b'regular'
b'1965696560',b'Bearing',b'SW',b'naptan'
b'1965696561',b'name',b'Peartree Avenue',b'regular'
b'1965696561',b'highway',b'bus_stop',b'regular'
b'1965696561',b'Bearing',b'SE',b'naptan'
b'1965696562',b'name',b'Spakes Corner',b'regular'
b'1965696562',b'highway',b'bus_stop',b'regular'
b'1965696562',b'Bearing',b'E',b'naptan'
b'1965696563',b'bus',b'yes',b'regular'
b'1965696563',b'highway',b'bus_stop',b'regular'
b'1965696563',b'Bearing',b'N',b'naptan'
b'1965696563',b'public_transport',b'platform',b'regular'
b'1965696564',b'bus',b'yes',b'regular'
b'1965696564',b'highway',b'bus_stop',b'regular'
b'1965696564',b'Bearing',b'SW',b'naptan'
b'1965696564',b'public_transport',b'platform',b'regular'
b'1965696565',b'bus',b'yes',b'regular'
b'1965696565',b'highway',b'bus_stop',b'regular'
b'1965696565',b'Bearing',b'N',b'naptan'
b'1965696565',b'public_transport',b'platform',b'regular'
b'1965696566',b'name',b'Bishops Road',b'regular'
b'1965696566',b'highway',b'bus_stop',b'regular'
b'1965696566',b'Bearing',b'NE',b'naptan'
b'1965696567',b'name',b'Wodehouse Road',b'regular'
b'1965696567',b'highway',b'bus_stop',b'regular'
b'1965696567',b'Bearing',b'SE',b'naptan'
b'1965696568',b'name',b'Cheddar Close',b'regular'
b'1965696568',b'highway',b'bus_stop',b'regular'
b'1965696568',b'Bearing',b'W',b'naptan'
b'1965696570',b'bus',b'yes',b'regular'
b'1965696570',b'highway',b'bus_stop',b'regular'
b'1965696570',b'Bearing',b'SW',b'naptan'
b'1965696570',b'public_transport',b'platform',b'regular'
b'1965732615',b'name',b'Premier Marchwood Express',b'regular'
b'1965732615',b'shop',b'convenience',b'regular'
b'1965732634',b'name',b'The Roebuck',b'regular'
b'1965732634',b'amenity',b'pub',b'regular'
b'1965732637',b'name',b'The Pilgrim Inn',b'regular'
b'1965732637',b'tourism',b'guest_house',b'regular'
b'1965732638',b'name',b'White Horse',b'regular'
b'1965732638',b'amenity',b'pub',b'regular'
b'1966527169',b'entrance',b'main',b'regular'
b'1966527169',b'wheelchair',b'yes',b'regular'
b'1967315633',b'bus',b'yes',b'regular'
b'1967315633',b'highway',b'bus_stop',b'regular'
b'1967315633',b'Bearing',b'E',b'naptan'
b'1967315633',b'public_transport',b'platform',b'regular'
b'1967315634',b'name',b'Ailsa Lane',b'regular'
b'1967315634',b'highway',b'bus_stop',b'regular'
b'1967315634',b'Bearing',b'SW',b'naptan'
b'1967315635',b'bus',b'yes',b'regular'
b'1967315635',b'highway',b'bus_stop',b'regular'
b'1967315635',b'Bearing',b'W',b'naptan'
b'1967315635',b'public_transport',b'platform',b'regular'
b'1967315636',b'name',b'Freemantle Common',b'regular'
b'1967315636',b'highway',b'bus_stop',b'regular'
b'1967315636',b'Bearing',b'NE',b'naptan'
b'1967315637',b'name',b'Leslie Loader House',b'regular'
b'1967315637',b'highway',b'bus_stop',b'regular'
b'1967315637',b'Bearing',b'NE',b'naptan'
b'1967315638',b'bus',b'yes',b'regular'
b'1967315638',b'highway',b'bus_stop',b'regular'
b'1967315638',b'Bearing',b'E',b'naptan'
b'1967315638',b'public_transport',b'platform',b'regular'
b'1967315639',b'name',b'Ridgeway House School',b'regular'
b'1967315639',b'highway',b'bus_stop',b'regular'
b'1967315639',b'Bearing',b'NE',b'naptan'
b'1967315640',b'name',b'Osterly Road',b'regular'
b'1967315640',b'highway',b'bus_stop',b'regular'
b'1967315640',b'Bearing',b'NE',b'naptan'
b'1967315641',b'name',b'Freemantle Common',b'regular'
b'1967315641',b'highway',b'bus_stop',b'regular'
b'1967315641',b'Bearing',b'S',b'naptan'
b'1967315642',b'bus',b'yes',b'regular'
b'1967315642',b'highway',b'bus_stop',b'regular'
b'1967315642',b'Bearing',b'W',b'naptan'
b'1967315642',b'public_transport',b'platform',b'regular'
b'1967349931',b'name',b'Millers Pond',b'regular'
b'1967349931',b'highway',b'bus_stop',b'regular'
b'1967349931',b'Bearing',b'E',b'naptan'
b'1967349934',b'name',b'Sholing Station',b'regular'
b'1967349934',b'highway',b'bus_stop',b'regular'
b'1967349934',b'Bearing',b'NE',b'naptan'
b'1967349935',b'name',b'Millers Pond',b'regular'
b'1967349935',b'highway',b'bus_stop',b'regular'
b'1967349935',b'Bearing',b'W',b'naptan'
b'1967349955',b'name',b'St Monica School',b'regular'
b'1967349955',b'highway',b'bus_stop',b'regular'
b'1967349955',b'Bearing',b'N',b'naptan'
b'1967349962',b'name',b'St Monica School',b'regular'
b'1967349962',b'highway',b'bus_stop',b'regular'
b'1967349962',b'Bearing',b'SW',b'naptan'
b'1967349969',b'name',b'Sholing Station',b'regular'
b'1967349969',b'highway',b'bus_stop',b'regular'
b'1967349969',b'Bearing',b'SW',b'naptan'
b'1967349978',b'name',b'Woolston Library',b'regular'
b'1967349978',b'highway',b'bus_stop',b'regular'
b'1967349978',b'Bearing',b'W',b'naptan'
b'1967377344',b'public_transport',b'stop_position',b'regular'
b'1973800227',b'name',b'Muslim Prayer Room',b'regular'
b'1973800227',b'source',b'www.isoc.susu.org',b'regular'
b'1973800227',b'amenity',b'place_of_worship',b'regular'
b'1973800227',b'religion',b'muslim',b'regular'
b'1974203046',b'public_transport',b'platform',b'regular'
b'1974203088',b'Bearing',b'W',b'naptan'
b'1974203088',b'public_transport',b'platform',b'regular'
b'1974203093',b'name',b'Lobelia Road',b'regular'
b'1974203093',b'highway',b'bus_stop',b'regular'
b'1974203093',b'Bearing',b'S',b'naptan'
b'1974203099',b'Bearing',b'SE',b'naptan'
b'1974203099',b'public_transport',b'platform',b'regular'
b'1974203106',b'public_transport',b'platform',b'regular'
b'1974203109',b'Bearing',b'N',b'naptan'
b'1974203109',b'public_transport',b'platform',b'regular'
b'1974203117',b'name',b'Bassett Green Road',b'regular'
b'1974203117',b'highway',b'bus_stop',b'regular'
b'1974203117',b'Bearing',b'N',b'naptan'
b'1974203123',b'name',b'Stoneham Arms',b'regular'
b'1974203123',b'highway',b'bus_stop',b'regular'
b'1974203123',b'Bearing',b'S',b'naptan'
b'1974203170',b'public_transport',b'platform',b'regular'
b'1974203177',b'name',b'Market Buildings',b'regular'
b'1974203177',b'highway',b'bus_stop',b'regular'
b'1974203177',b'Bearing',b'SE',b'naptan'
b'1974203185',b'name',b'Bassett Green Road',b'regular'
b'1974203185',b'highway',b'bus_stop',b'regular'
b'1974203185',b'Bearing',b'S',b'naptan'
b'1974203191',b'Bearing',b'E',b'naptan'
b'1974203191',b'public_transport',b'platform',b'regular'
b'1974203197',b'name',b'Daisy Road',b'regular'
b'1974203197',b'highway',b'bus_stop',b'regular'
b'1974203197',b'Bearing',b'S',b'naptan'
b'1974250029',b'Bearing',b'NE',b'naptan'
b'1974250029',b'public_transport',b'platform',b'regular'
b'1974250032',b'name',b'Langhorn Road',b'regular'
b'1974250032',b'highway',b'bus_stop',b'regular'
b'1974250032',b'Bearing',b'SW',b'naptan'
b'1974250037',b'Bearing',b'SW',b'naptan'
b'1974250037',b'public_transport',b'platform',b'regular'
b'1974250040',b'Bearing',b'S',b'naptan'
b'1974250040',b'public_transport',b'platform',b'regular'
b'1974250042',b'Bearing',b'SW',b'naptan'
b'1974250042',b'public_transport',b'platform',b'regular'
b'1974250045',b'Bearing',b'N',b'naptan'
b'1974250045',b'public_transport',b'platform',b'regular'
b'1974250062',b'Bearing',b'NE',b'naptan'
b'1974250062',b'public_transport',b'platform',b'regular'
b'1974284492',b'name',b'Cedar Mount',b'regular'
b'1974284492',b'highway',b'bus_stop',b'regular'
b'1974284492',b'Bearing',b'E',b'naptan'
b'1974284496',b'name',b'Lodge Road',b'regular'
b'1974284496',b'highway',b'bus_stop',b'regular'
b'1974284496',b'Bearing',b'E',b'naptan'
b'1974284500',b'name',b'Cedar Mount',b'regular'
b'1974284500',b'highway',b'bus_stop',b'regular'
b'1974284500',b'Bearing',b'W',b'naptan'
b'1974284504',b'name',b'Henstead Road',b'regular'
b'1974284504',b'highway',b'bus_stop',b'regular'
b'1974284504',b'Bearing',b'N',b'naptan'
b'1974284507',b'name',b'Carlton Road',b'regular'
b'1974284507',b'highway',b'bus_stop',b'regular'
b'1974284507',b'Bearing',b'S',b'naptan'
b'1974284510',b'name',b'Banister Road',b'regular'
b'1974284510',b'highway',b'bus_stop',b'regular'
b'1974284510',b'Bearing',b'S',b'naptan'
b'1974284516',b'name',b'Banister Road',b'regular'
b'1974284516',b'highway',b'bus_stop',b'regular'
b'1974284516',b'Bearing',b'E',b'naptan'
b'1974284520',b'name',b'St Annes Catholic School',b'regular'
b'1974284520',b'highway',b'bus_stop',b'regular'
b'1974284520',b'Bearing',b'S',b'naptan'
b'1974284524',b'name',b'St Annes Catholic School',b'regular'
b'1974284524',b'highway',b'bus_stop',b'regular'
b'1974284524',b'Bearing',b'N',b'naptan'
b'1974284528',b'name',b'Henstead Road',b'regular'
b'1974284528',b'highway',b'bus_stop',b'regular'
b'1974284528',b'Bearing',b'S',b'naptan'
b'1974284532',b'name',b'Spring Crescent',b'regular'
b'1974284532',b'Bearing',b'S',b'naptan'
b'1974284532',b'public_transport',b'platform',b'regular'
b'1974284535',b'Bearing',b'N',b'naptan'
b'1974284535',b'public_transport',b'platform',b'regular'
b'1978599628',b'amenity',b'telephone',b'regular'
b'1978599628',b'covered',b'booth',b'regular'
b'1978599630',b'amenity',b'telephone',b'regular'
b'1978599630',b'covered',b'booth',b'regular'
b'1983397818',b'highway',b'crossing',b'regular'
b'1983397818',b'crossing',b'traffic_signals',b'regular'
b'1983397821',b'highway',b'crossing',b'regular'
b'1983397821',b'crossing',b'traffic_signals',b'regular'
b'1983397822',b'highway',b'crossing',b'regular'
b'1983397822',b'crossing',b'traffic_signals',b'regular'
b'1993603527',b'fee',b'no',b'regular'
b'1993603527',b'amenity',b'bicycle_parking',b'regular'
b'1993603527',b'covered',b'no',b'regular'
b'1993603527',b'capacity',b'1',b'regular'
b'1993603527',b'bicycle_parking',b'stands',b'regular'
b'2002465028',b'barrier',b'gate',b'regular'
b'2015103098',b'name',b'Brunswick Place',b'regular'
b'2015103098',b'highway',b'bus_stop',b'regular'
b'2015103098',b'Bearing',b'W',b'naptan'
b'2015103099',b'Bearing',b'SW',b'naptan'
b'2015103099',b'public_transport',b'platform',b'regular'
b'2015103100',b'Bearing',b'N',b'naptan'
b'2015103100',b'public_transport',b'platform',b'regular'
b'2015103101',b'local_ref',b'Aldi Store',b'regular'
b'2015103101',b'Bearing',b'SW',b'naptan'
b'2015103101',b'public_transport',b'platform',b'regular'
b'2015103102',b'Bearing',b'NE',b'naptan'
b'2015103102',b'public_transport',b'platform',b'regular'
